company_name,stand_no,description,profile_url,website
BOOPRO TECHNOLOGY DOO,"Stand No- H1-A10, Hall 1","Boopro Technology is a full-cycle software development and AI company with 50+ experts and 20+ clients across Switzerland, Germany, the UK, the US, Serbia. It delivers scalable solutions for FinTech, AgriTech, MedTech, E-Commerce  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/boopro-technology-doo,https://boopro.tech/
"Booster Robotics Technology Co., Ltd.","Stand No- CC2-19D, Concourse 2","Booster Robotics was founded in 2023. We hope to promote productivity change by creating humanoid robot products and uniting global developers. Our early strategy is oriented towards scientific research and education scenarios.

B ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/booster-robotics-technology-co-ltd,https://www.boosterobotics.com/
Bora MultiCorp,"Stand No- GSM-D96, Hall 11","Bora Multicorp reaches out to customers across 50 countries including
America, Europe, Middle-East, Indian subcontinent, and South Asia.
Bora Multicorp is a leading Indian conglomerate with a global footprint. We connect world-cla ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bora-multicorp,https://boramulticorp.com/
BOSTON LIMITED,"Stand No- H4-D10, Hall 4","Boston Ltd is a leading provider of high-performance, power-optimised technologies for various markets. We offer bespoke solutions based on products that include servers, storage, workstations and clustered solutions with value-ad ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/boston-limited,https://www.Boston.co.uk
"BotPenguin: AI Agents, AI Voicebots, AI Chatbots","Stand No- CC1-52, Concourse 1","BotPenguin: AI Agents, AI Voicebots, AI Chatbots

BotPenguin is a powerful no-code AI agent platform that automates conversations across 6+ channels including WhatsApp, Instagram, Facebook, SMS, Website and others. The platform’ ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/botpenguin-ai-agents-ai-voicebots-ai-chatbots,https://botpenguin.com/
Bottobo Robotics,"Stand No- H14-B60, Hall 14","Bottobo Robotics is an Istanbul-based technology company with R&D teams in Istanbul and London, and operational presence in both Istanbul and Riyadh. Founded in 2020, we design and manufacture fully autonomous, collaborative mobil ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bottobo-robotics,https://www.bottobo.com
BOXP,"Stand No- H23-C28, Hall 23","BOXP specializes in Automatic Identification and Data Capture (AIDC) products, designed for businesses across India and the rest of the Globe. At BOXP, we are committed to delivering high-quality products & services that cater to  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/boxp,https://www.boxp.in
BOYDSENSE,"Stand No- H1-B30, Hall 1","Personal health control -with just on breath 
At BOYDSense we are developing effortless tracking devices of glucose Ranges & metabolic status - reshaping personal engagement with health. 
Our device and App are pain-free, gaining  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/boydsense,https://www.boydsense.com
BPC Energy Limited,"Stand No- H1-B52, Hall 1","Founded in 1996, the British Power Conversion company, based in Romsey, Hampshire, is an international, independently owned corporation with a long-standing presence in the power protection industry.

BPC Energy manufacture & dist ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bpc-energy-limited,https://https:www.bpc-ups.com
BPS,"Stand No- H7-A20, Hall 7","We are an international multi-brand value-added distributor of software & cloud technology, solutions and services. Our portfolio is delivered through our marketplace thus enabling resellers in 16 countries to build and grow their ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bps,https://www.bpsme.com
Brain Station 23 LLC,"Stand No- H9-16, Hall 9","Brain Station 23 is a leading digital transformation and software solutions provider, delivering innovative technologies powered by AI to help businesses grow and adapt in a rapidly changing world. Established in 2006, we combine  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/brain-station-23-llc,https://brainstation-23.com/?1
BRAIN TECHNOLOGIES,"Stand No- H13-D40, Hall 13","Brain Technologies S.r.l., founded in 2008 in Turin, offers advanced engineering services in mechatronics, electronics, and computer science. Active in aerospace, defense, automotive, railway, biomedical, and home appliances, it d ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/brain-technologies,https://www.brain-tech.it/
Brainium Information Technologies Pvt Ltd,"Stand No- H26-C30.5, Hall 26","Brainium Information Technologies, established in 2013 and headquartered in Kolkata, India, is a leading global IT services company delivering innovative solutions in AI, mobile, and web development. We offer scalable, efficient,  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/brainium-information-technologies-pvt-ltd,https://www.brainiuminfotech.com/
Branch Austin McCormick LLP,"Stand No- H26-C85, Hall 26","Branch Austin McCormick is a full-service law firm based in Mayfair, London. We are trusted by businesses and individuals for clear, expert advice on UK immigration and corporate matters. Our lawyers are responsive, commercially m ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/branch-austin-mccormick-llp,https://branchaustinmccormick.com/
Bridge Wireless Solutions Inc,"Stand No- GSM-O21, Hall 11","BRIDGE WIRELESS is a solutions-based company, based in Canada and with offices in the United Kingdom.  We partner with large retailers, manufacturers and carriers worldwide to deliver service solutions for mobile devices, tablets  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bridge-wireless-solutions-inc,https://bridge-wireless.com/
Bright vision components limited,"Stand No- H13-B40.3, Hall 13","Bright Vision Components Limited include SSDs, DRAM modules, memory cards, USB flash drives, and more,
all designed to deliver advanced memory and storage technology. Our products can be found in
applications across various indust ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bright-vision-components-limited,https://www.bvc.com.hk/
Briskinfosec Technology and Consulting Private Limited,"Stand No- H23-C26, Hall 23","Briskinfosec empowers businesses globally to build impenetrable digital defenses against the ever-evolving cyber threat landscape. We are a CREST certified, and CERT-In empanelled, leading cybersecurity firm based in Chennai, Indi ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/briskinfosec-technology-and-consulting-private-limited,https://www.briskinfosec.com
Briticom,"Stand No- H21-21, Hall 21","Briticom is a British manufacturer specializing in passive cabling solutions for communication networks. We provide copper cabling, fibre optic products, racks, and enclosures for industries like data centers, FTTx, telecom, broad ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/briticom,https://briticom.net/
BROADBIT BATTERIES OY,"Stand No- H1-B30, Hall 1","BroadBit is commercializing a new ""Sodium-Salt"" battery to power the future green economy. It offers higher performance and safety, our GHG production is 5 times lower and we are much cheaper and safer than Li-ion, with >65% mater ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/broadbit-batteries-oy,https://broadbit.com
BroadNet Technologies LLC,"Stand No- H5-35, Hall 5","With over 20 years of experience, Broadnet is a leading global SMS solutions provider and GSMA member. We offer Bulk SMS, A2P SMS, 2-Way SMS, HLR Lookup, SMS Firewall, and SMSC Gateway, along with advanced services like Omni-Chann ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/broadnet-technologies-llc,https://www.broadnet.me
BROTHER,"Stand No- H4-62, Hall 4","Almoe Digital Solutions, a pioneer in the UAE’s AV & IT Distribution and Systems Integration industry, has been delivering innovative technology solutions for over 30 years. Since its inception, Almoe has proudly partnered with  ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/brother,https://www.brother.ae
BRYTN CO.,"Stand No- H2-D31, Hall 2","BRYTN is a startup established in 2020, backed by decades of R&D excellence. The company began researching and developing laser optical engines in 2006 as part of SK Telecom and has since continued to advance its proprietary laser ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/brytn-co,https://brytn.co.kr
"BTC SECU CO., LTD.","Stand No- H2-D53, Hall 2",Manufacturer of Retails Solution.,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/btc-secu-co-ltd,https://www.btcsecu.co.kr/en
BugBounty,"Stand No- H14-B34, Hall 14","connects ethical researchers with organizations, allowing them to identify and fix system vulnerabilities.",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bugbounty,https://bugbounty.sa/
Bulwark Technologies L.L.C.,"Stand No- H25-D60, Hall 25",Bulwark Technologies is the leading provider for IT Security and Information Communications & Technology (ICT) products in the Middle East region & India. Bulwark serves the entire region with innovations from more than 30+ techno ...,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bulwark-technologies-llc,https://bulwark.biz/
BUSINESS EXPERTS M E A L.L.C,"Stand No- H7-A20, Hall 7","Since 2006, Business Experts MEA has been a trusted Microsoft Solutions Partner, helping businesses across the UAE and Gulf embrace digital transformation. With award-winning expertise, we deliver scalable cloud, ERP, and AI-power ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/business-experts-m-e-a-llc,https://www.bemea.com/
Business Line,"Stand No- CC1-60-16, Concourse 1","Business Line is a leading technology consulting company providing world-class technology and outsourcing solutions. As an SAP Partner with a footprint across five countries and a global team of 1,000+ employees, we deliver advanc ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/business-line,https://www.businesslineglobal.com
Buyutech,"Stand No- H14-B60, Hall 14","Büyütech develops and manufactures AI-powered camera and perception systems that enhance safety, compliance, and autonomy across mobility industries. Its products include Driver and Occupant Monitoring Systems, Surround View and ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/buyutech,https://www.buyutech.com.tr
BVI Hong Kong Office,"Stand No- H26-A95, Hall 26",The BVI Hong Kong Office is the Government of the Virgin Island’s office tasked with representing the broad interests of the Territory in the Asia-Pacific Region. the role of the office has evolved to facilitate BVI’s interest ...,https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/bvi-hong-kong-office,https://www.bvihongkongoffice.com.hk/en/
C4Line Co.,"Stand No- H24-A14, Hall 24","C4Line is design to enable innovative network products to use networks in a variety of IP-required environments. We are developing innovative and creative products where IP communication is needed with a 'Different' idea, providin ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/c4line-co,http://www.c4line.com
CAC - YESAUTOMATE,"Stand No- H23-C20, Hall 23","CAC - YesAutomate brings a powerful blend of Shared Services expertise and AI-driven automation solutions.

CAC helps organizations build and optimize Global Shared Services (GSS) across Finance (PTP, OTC, RTR), HR, Customer Suppo ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/cac---yesautomate,https://www.cac.net.in/
CALIBERFOCUS BUSINESS SOLUTIONS PRIVATE LIMITED,"Stand No- H13-C32, Hall 13","CaliberFocus blends the intelligence of AI, the precision of analytics, and the boldness of innovation to create solutions that move businesses forward. We don't just keep pace with the future; we engineer it , empowering organiza ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/caliberfocus-business-solutions-private-limited,https://www.caliberfocus.com
Calidad,"Stand No- H2-50, Hall 2","Calidad toner and ink cartridges for printer and copiers; fast to market; R&D in Australia; manufactured in China; fast delivery from China.
 Established in 1975 Calidad is Australia’s market leader, selling printer cartridges s ...",https://exhibitors.gitex.com/gitex-global-2025/Exhibitor/ExbDetails/calidad,https://www.calidad.com.au
